Unit name,Protocol,Comment,TOP Rating,Read ID,Read DTC,Live data,Parametrization,Programm.,Special func.,Cable,Univ. FR program,Univ. FR adapt.,Univ. cab,OEM,Group of vehicles,Vehicles,Photo,Connection diagram
VW423.NL00.,CAN,Done,TOP100,,,,,,,MS-36014 (35R),,,Yes,3Q1423050AE 3Q1423050AF 5Q1423050AK 5Q1423062J 5Q1423062JX 5Q1423062K 5Q1423062KX 5Q1423062N ,VAG GROUP,"VW GOLF SPORTSVAN (AM1) [2014, 2015, 2016, 2017], VW PASSAT Variant (3G5) [2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024], SKODA SUPERB (3V3) [2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], SKODA KAROQ (NU7) [2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",VW423.NL00.jpg,VW423conn.jpg
AU402.NL00.,Flexray,Done,TOP10,Yes,Yes,Yes,,Yes(11 files),,MS-39002 (202F),FR006,1-PA/2-SA,No,4G1423055AA 4G1423055AK 4G1423055AN 4G1423055BA 4G1423055BG 4G1423055BL 4G1423055BN 4G1423055BQ 4G1423055CE 4G1423055CH 4G1423055DC 4G1423055DF 4G1423055DJ 4G1423055DM 4G1423055AH 4G1423055BH 4G1423055CS 4G1423055CT 4G1423055G 4G1423055P 4G1423055Q 4G1423105C ,VAG GROUP,"AUDI A7 Sportback (4GA, 4GF) [2010, 2011, 2012, 2013, 2014, 2015], AUDI A6 (4G2, C7) [2011, 2012, 2013, 2014, 2015], AUDI A8 (4H_) [2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018], AUDI A6 Avant (4G5, C7) [2011, 2012, 2013, 2014, 2015], AUDI A6 Allroad (4GH) [2012, 2013, 2014]",AU402.NL00.jpg,Flexray
AU402.NR00.,Flexray,Done,TOP10,Yes,Yes,Yes,,Yes(11 files),,MS-39002 (202F),FR006,1-PA/2-SA,No,4G2423055AB ,VAG GROUP,"AUDI A7 Sportback (4GA, 4GF) [2010, 2011, 2012, 2013, 2014, 2015], AUDI A6 (4G2, C7) [2011, 2012, 2013, 2014, 2015], AUDI A8 (4H_) [2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018], AUDI A6 Avant (4G5, C7) [2011, 2012, 2013, 2014, 2015], AUDI A6 Allroad (4GH) [2012, 2013, 2014]",No,Flexray
AU402.SL00.,Flexray,Done,TOP10,Yes,Yes,Yes,,Yes(11 files),,MS-39002 (202F),FR006,1-PA/2-SA,No,4G1423055AC 4G1423055BC 4G1423055BJ 4G1423055BM 4G1423055BP 4G1423055BS 4G1423055CF 4G1423055CK 4G1423055DB 4G1423055DE 4G1423055DG 4G1423055DL 4G1423055DN 4G1423055EC ,VAG GROUP,"AUDI A7 Sportback (4GA, 4GF) [2010, 2011, 2012, 2013, 2014, 2015], AUDI A6 (4G2, C7) [2011, 2012, 2013, 2014, 2015], AUDI A8 (4H_) [2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018], AUDI A6 Avant (4G5, C7) [2011, 2012, 2013, 2014, 2015], AUDI A6 Allroad (4GH) [2012, 2013, 2014]",AU402.SL00.jpg,Flexray
AU406.NL00.,Flexray,Done,TOP25,Yes,Yes,Yes,,Yes(4 files),,MS-39005 (205F),FR007,1-PA/5-SA,No,4M1423055E 4M1423055F 4M1423055J 4M1423055K 4M1423055M 4M1423055N 4M1423055T 4M1423055AA 4M1423055AJ 4M1423055R 4N1423053F ,VAG GROUP,"AUDI Q7 (4M) [2015, 2016, 2017, 2018, 2019], BENTLEY BENTAYGA (4V1) [2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], AUDI Q8 (4MN) [2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",AU406.NL00.jpg,Flexray
"AU406.NR00.
",Flexray,Done,TOP25,Yes,Yes,Yes,,Yes(4 files),,MS-39005 (205F),FR007,1-PA/5-SA,No,4M2423055T ,VAG GROUP,"AUDI Q7 (4M) [2015, 2016, 2017, 2018, 2019]",AU406.NR00.jpg,Flexray
AU407.NL00.,Flexray,Done,TOP25,Yes,Yes,Yes,,Yes(6 files),,MS-39005 (205F),FR007,1-PA/5-SA,No,8W1423055AC 8W1423055AE 8W1423055N 8W1423055Q 8W1423055S 8W1423055AG 8W1423055AJ 8W1423055L ,VAG GROUP,"AUDI A4 (8W2, B9) [2015, 2016, 2017, 2018, 2019], AUDI A4 Avant (8W5, B9) [2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], AUDI A4 Allroad (8WH, B9) [2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], AUDI A5 (F53) [2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], AUDI A5 Sportback (F5A) [2016, 2017, 2018, 2019, 2020], AUDI A5 Кабриолет (F57) [2016, 2017, 2018, 2019]",AU407.NL00.jpg,Flexray
"AU407.NR00.
",Flexray,Done,TOP25,Yes,Yes,Yes,,Yes(6 files),,MS-39005 (205F),FR007,1-PA/5-SA,No,8W2423055AC ,VAG GROUP,"AUDI A4 (8W2, B9) [2015, 2016, 2017, 2018, 2019], AUDI A4 Avant (8W5, B9) [2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], AUDI A4 Allroad (8WH, B9) [2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], AUDI A5 (F53) [2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], AUDI A5 Sportback (F5A) [2016, 2017, 2018, 2019, 2020], AUDI A5 Кабриолет (F57) [2016, 2017, 2018, 2019]",AU407.NR00.jpg,Flexray
"AU407.SL00.
",Flexray,Done,TOP25,Yes,Yes,Yes,,Yes(6 files),,MS-39005 (205F),FR007,1-PA/5-SA,No,8W1423055AD 8W1423055AF 8W1423055AH 8W1423055AK 8W1423055P 8W1423055R 8W1423055T ,VAG GROUP,"AUDI A4 (8W2, B9) [2015, 2016, 2017, 2018, 2019], AUDI A4 Avant (8W5, B9) [2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], AUDI A4 Allroad (8WH, B9) [2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], AUDI A5 (F53) [2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], AUDI A5 Sportback (F5A) [2016, 2017, 2018, 2019, 2020], AUDI A5 Кабриолет (F57) [2016, 2017, 2018, 2019]",AU407.SL00.jpg,Flexray
AU408.NL00.,Flexray,Done,TOP100,Yes,Yes,Yes,,Yes(4 files),,MS-39005 (205F),FR007,1-PA/5-SA,No,4K1423055D 4K1423055F 4K1423055H 4K1423055K 4K1423055P 4K1423055R 80B423055F 80B423055H ,VAG GROUP,"AUDI Q5 (FYB) [2017, 2018, 2019, 2020]",AU408.NL00.jpg,Flexray
AU408.SL00.,Flexray,Done,TOP100,Yes,Yes,Yes,,Yes(4 files),,MS-39005 (205F),FR007,1-PA/5-SA,No,4K1423055G 4K1423055L 4K1423055Q 80B423055J ,VAG GROUP,"AUDI Q5 (FYB) [2017, 2018, 2019, 2020]",AU408.SL00.jpg,Flexray
AU408.NR00.,Flexray,Done,TOP100,Yes,Yes,Yes,,Yes(4 files),,MS-39005 (205F),FR007,1-PA/5-SA,No,4K2423055P 80C423055H,VAG GROUP,"AUDI Q5 [2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",No,Flexray
AU409.NL00.,Flexray,Done,,Yes,Yes,Yes,,Yes(6 files),,MS-39005 (205F),FR007,1-PA/5-SA,No,4K1423053A 4K1423053B 4K1423053C 4K1423053D 4K1423053E 4K1423053G ,VAG GROUP,"AUDI A6 (C8, 4A2) [2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",AU409.NL00.jpg,Flexray
AU409.SL00.,Flexray,Done,,Yes,Yes,Yes,,Yes(6 files),,MS-39005 (205F),FR007,1-PA/5-SA,No,4K1423055E 4K1423055G 4K1423055J ,VAG GROUP,"AUDI A7 Sportback (4KA) [2019, 2020, 2021, 2022, 2023, 2024, 2025], AUDI A6 (C8, 4A2) [2019, 2020, 2021, 2022, 2023, 2024, 2025]",AU409.SL00.jpg,Flexray
AU410.NL00.,Flexray,Done,,Yes,Yes,Yes,,Yes(6 files),,MS-39005 (205F),FR007,1-PA/5-SA,No,4N1423053E 4N1423053H 4N1423053J 4N1423053K 4N1423053L 4N1423053M 4N1423053P 4N1423055E 4N1423055F 4N1423055G 4N1423055H ,VAG GROUP,"AUDI Q7 (4M) [2016, 2017, 2018, 2019], VW TOUAREG (CR7) [2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], AUDI Q8 (4MN) [2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], AUDI E-TRON (GEN_) [2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",AU410.NL00.jpg,Flexray
AU410.NL01.,Flexray,Done,,Yes,Yes,Yes,,Yes(6 files),,MS-39005 (205F),FR007,1-PA/5-SA,No,761423053 761423053A ,VAG GROUP,"AUDI Q7 (4M) [2016, 2017, 2018, 2019], VW TOUAREG (CR7) [2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], AUDI Q8 (4MN) [2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], AUDI E-TRON (GEN_) [2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",AU410.NL01.jpg,Flexray
AU412.NL00.,Flexray,Done,,Yes,Yes,Yes,,Yes(6 files),,MS-39005 (205F),FR007,1-PA/5-SA,No,4M1423053D 4M1423053E 4M1423053F 4M1423053G 4M1423055AF ,VAG GROUP,"AUDI A8 (4H_) [2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",AU412.NL00.jpg,Flexray
AU403.NL00.,Flexray,Done,TOP100,Yes,Yes,Yes,,Yes(6 files),,MS-39005 (205F),FR007,1-PA/5-SA,No,4M1423055AG 4M1423055AH 4M1423055AK 4M1423055AL 4M1423055AM 4M1423055AR ,VAG GROUP,"VW TOUAREG (CR7) [2019, 2020, 2021, 2022, 2023, 2024, 2025], AUDI Q8 (4MN) [2019, 2020, 2021, 2022, 2023, 2024, 2025], AUDI Q7 (4M) [2019, 2020, 2021, 2022, 2023, 2024, 2025]",AU403.NL00.jpg,Flexray
PH403.NL00.,Flexray,Done,,Yes,Yes,Yes,,Yes(1 files),,MS-39005 (205F),FR007,1-PA/5-SA,No,971423051AM 971423051BP 971423051AT 971423051BF 971423051BK 971423051BL ,VAG GROUP,"PORSCHE PANAMERA (971) [2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025], PORSCHE PANAMERA Sport Turismo (971) [2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",PH403.NL00.jpg,Flexray
PH403.NL06.,Flexray,Done,,Yes,Yes,Yes,,Yes(1 files),,MS-39005 (205F),FR007,1-PA/5-SA,No,971423051DL 971423051AP 971423051EE 971423051BG 971423051BL 971423051CA 971423051CE,VAG GROUP,"PORSCHE PANAMERA (971) [2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",No,Flexray
VW701,CAN,Done,,Yes,Yes,,,,,MS-35031 (52C),,,Yes,1S1423510P 1S1423510Q 1S1423510R 1S1423510T 1S1423520H 1S1423520N 1S1423520P 1S1423520Q 1S1423525AA 1S1423525AB 1S1423525AC 1S1423525H 6RU909144H ,VAG GROUP,"VW UP [2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019], SEAT Mii (KF1_) [2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019], SKODA CITIGO [2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",VW701.jpg,No
VW702,CAN,Done,,Yes,Yes,,,,,MS-35031 (52C),,,Yes,6RU423510P 6RU423510Q ,VAG GROUP,"VW POLO (6R_) [2011, 2012, 2013, 2014]",VW702.jpg,AU701conn.jpg
SK302,CAN,Done,TOP25,Yes,Yes,Yes,,,"Coding,SwitchSensor to 500/1000Hz",MS-37020 (23P),,,No,6E0423156A 6Q0423153J 6Q0423155AB 6Q0423155AE 6Q0423155C 6Q0423155K 6Q0423156AB 6Q0423156C 6Q0423156D 6Q0423156E 6Q0423156F 6Q0423156G 6Q0423156H 6Q0423156J 6Q0423156M 6Q0423156Q 6Q0423156S 6Q0423162BX 6R0423155 6R0423156 6R0423156A 6R0423156AB 6R0423156B 6R0423156C ,VAG GROUP,"SEAT IBIZA V (6J5) [2009, 2010, 2011], SEAT IBIZA V SPORTCOUPE (6J1) [2010, 2011, 2012, 2013, 2014, 2015], SKODA ROOMSTER (5J) [2010, 2011, 2012, 2013, 2014, 2015], VW LUPO (6X1, 6E1) [1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005], AUDI A1 (8X1) [2011, 2012, 2013, 2014, 2015], SKODA FABIA [2011, 2012, 2013, 2014], SKODA FABIA Combi [2011, 2012, 2013, 2014], SKODA ROOMSTER Praktik (5J) [2010, 2011, 2012, 2013, 2014, 2015], VW POLO (6R_) [2011, 2012, 2013, 2014], AUDI A1 Sportback (8XA, 8XK) [2012, 2013, 2014, 2015], SKODA FABIA (6Y2) [1999, 2000, 2001, 2002, 2003], SKODA FABIA Combi (6Y5) [2000, 2001, 2002, 2003], SKODA FABIA седан (6Y3) [2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007], VW POLO (9N_) [2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009], SEAT IBIZA IV (6L1) [2002, 2003, 2004, 2005, 2006], SEAT CORDOBA (6L2) [2002, 2003, 2004, 2005, 2006], SKODA FABIA Praktik [2001, 2002, 2003, 2004, 2005, 2006, 2007], VW POLO седан (9A4) [2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012], VW FOX (5Z1, 5Z3) [2005, 2006, 2007, 2008, 2009, 2010, 2011], SEAT IBIZA V ST (6J8) [2012, 2013, 2014, 2015], SKODA RAPID Spaceback (NH3) [2012, 2013, 2014, 2015], SKODA RAPID [2012, 2013, 2014, 2015], SEAT TOLEDO IV (KG3) [2012, 2013, 2014, 2015]",SK302.jpg,SK302conn.jpg
AU301,CAN,Done,,Yes,Yes,Yes,,,"Coding,SwitchSensor to 500/1000Hz",MS-37020 (23P),,,No,8Z0423156D 8Z0423156F 8Z0423156H 8Z0423156K 8Z0423156M 8Z0423156N 8Z0423156P 8Z0423156R 8Z0423156S ,VAG GROUP,"AUDI A2 (8Z0) [2000, 2001, 2002, 2003, 2004, 2005]",AU301.jpg,SK302conn.jpg
SK301,CAN,Done,TOP50,Yes,Yes,,,,,MS-37019 (20P),,,No,21M5155AJ 6E0423156A 6Q0423155AA 6Q0423155AD 6Q0423155AG 6Q0423155AH 6Q0423155AJ 6Q0423155AL 6Q0423155AM 6Q0423155L 6Q0423155R 6Q0423155S 6Q0423155X 6Q0423156AA 6Q0423156AD 6Q0423156K 6Q0423156L 6Q0423156R 6q0423162v 6Q0423162X ,VAG GROUP,"VW LUPO (6X1, 6E1) [1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005], AUDI A2 (8Z0) [2000, 2001, 2002, 2003, 2004, 2005], SKODA FABIA (6Y2) [1999, 2000, 2001, 2002, 2003], SKODA FABIA Combi (6Y5) [2000, 2001, 2002, 2003], SKODA FABIA седан (6Y3) [2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007], VW POLO (9N_) [2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009], SEAT IBIZA IV (6L1) [2002, 2003, 2004, 2005, 2006], SEAT CORDOBA (6L2) [2002, 2003, 2004, 2005, 2006], SKODA FABIA Praktik [2001, 2002, 2003, 2004, 2005, 2006, 2007], VW POLO седан (9A4) [2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012], VW FOX (5Z1, 5Z3) [2005, 2006, 2007, 2008, 2009, 2010, 2011], SKODA ROOMSTER (5J) [2006, 2007], SKODA FABIA [2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014], SEAT IBIZA V ST (6J8) [2010, 2011, 2012, 2013, 2014, 2015]",SK301.jpg,No
AU411.NL00.,CAN,Done,,,,,,,,MS-36028 (63R),,,Yes,4S1423050D 4S1423050H 4S1423072P ,VAG GROUP,"AUDI R8 Spyder (4S9, 4SR) [2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",AU411.NL00.jpg,AU411conn.jpg
AU411.SL00.,CAN,Done,,,,,,,,MS-36028 (63R),,,Yes,4S1423050E 4S1423050J 4S1423072Q ,VAG GROUP,"AUDI R8 Spyder (4S9, 4SR) [2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",AU411.SL00.jpg,AU411conn.jpg
AU401.NL00.,CAN,Done,,,,,,,,MS-36014 (35R),,,Yes,8Y1423053B 8Y1423053D 8Y1423053F ,VAG GROUP,"AUDI A3 Limousine (8YS) [2020, 2021, 2022, 2023, 2024, 2025], AUDI A3 Sportback (8YA) [2021, 2022, 2023, 2024, 2025]",AU401.NL00.jpg,No
VW427.NL00.,CAN,Done,,Yes,Yes,,,,,MS-36014 (35R),,,Yes,7L1423051F 7l1423051G 7L1423061C 7L1423061CX 7L1423061D 7L1423061DX 7L1423061F ,VAG GROUP,"VW TRANSPORTER VI автобус (SGB, SGG, SGJ) [2019, 2020, 2021, 2022, 2023, 2024, 2025], VW TRANSPORTER VI фургон (SGA, SGH) [2019, 2020, 2021, 2022, 2023, 2024, 2025], VW TRANSPORTER VI c бортовой платформой/ходовая часть (SFD, SFE [2019, 2020, 2021, 2022, 2023, 2024, 2025]",VW427.NL00.jpg,No
VW427.NR00.,CAN,Done,,Yes,Yes,,,,,MS-36014 (35R),,,Yes,7L2423061D 7L2423061DX 7L2423061F 7T2423051G ,VAG GROUP,"VW TRANSPORTER VI автобус (SGB, SGG, SGJ) [2019, 2020, 2021, 2022, 2023, 2024, 2025], VW TRANSPORTER VI фургон (SGA, SGH) [2019, 2020, 2021, 2022, 2023, 2024, 2025], VW TRANSPORTER VI c бортовой платформой/ходовая часть (SFD, SFE [2019, 2020, 2021, 2022, 2023, 2024, 2025]",No,No
VW430.NL00.,CAN,Done,,Yes,Yes,Yes,,Yes(25 files),"R/W DFlash,PFlash  RHD<->LHD",MS-36014 (35R),,,Yes,3q1423053c 3QF423051A 3QF423051AX 3QF423051B 3QF423051BX 3QF423051C 3QF423051D ,VAG GROUP,"VW TERAMONT (CA1) [2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",VW430.NL00.jpg,VW415conn.jpg
VW431.NL00.,CAN,Done,,Yes,Yes,Yes,Yes(3 files),Yes(8 files),R/W/FIX DFLASH,MS-36014 (35R),,,Yes,3QF423050B ,VAG GROUP,"VW TERAMONT (CA1) [2019, 2020, 2021, 2022, 2023, 2024, 2025]",VW431.NL00.jpg,VW421conn.jpg
VW433.NL00.,CAN-FD,Done,TOP100,Yes,Yes,,,,,MS-36081 (122R),,,Yes(CAN_FD),5WB423051AE 5WB423051AG 5WB423051AH 5WB423051AJ 5WB423051AR 5WB423051AT 5WB423053BA 5WB423053BD 5WB423053T ,VAG GROUP,"VW Golf VIII (20-), Seat Leon (20-)",VW433.NL00.jpg,VW433conn.jpg
VW434.NL00.,CAN-FD,Done,,Yes,Yes,,,,,MS-36081 (122R),,,Yes(CAN_FD),1EB423051AB 1EB423051R 1EB423061Q 1EB423061QX ,VAG GROUP,"VW ID.3 (E11_) [2020, 2021, 2022, 2023, 2024, 2025]",VW434.NL00.jpg,No
VW434.VLR0.,CAN-FD,Done,,Yes,Yes,,,,,MS-36081 (122R),,,Yes(CAN_FD),1ED423061,VAG GROUP,"VW ID.3 [2019, 2020, 2021, 2022, 2023, 2024, 2025]",No,No
VW439.NL00.,CAN-FD,Done,,Yes,Yes,Yes,,Yes(1 file),,MS-36081 (122R),,,Yes(CAN_FD),3R4430304 5R4423050H 5R4423061G 5R4423061GX ,VAG GROUP,"VW CADDY V Автофургон / микроавтобус (SBA, SBH) [2021, 2022, 2023, 2024, 2025], VW CADDY V вэн (SBB, SBJ) [2021, 2022, 2023, 2024, 2025]",VW439.NL00.jpg,No
VW411.NL00.R,CAN-FD,Need can data,,,,,,,,Need unit,,,Need unit,7T1423061H 7T1423061P 7T1423061J 7T1423061F 7T1423061E 7t1423051k 7t1423051j,VAG GROUP,VW TRANSPORTER T7 [22-],No,No
SK401.NL00.,CAN-FD,Done,,Yes,Yes,,,Yes(1 file),,Need unit,,,Need unit,5WB423050AD 5WB423050AK 5WB423061J 5WB423061K 5WB423062B ,VAG GROUP,"SKODA OCTAVIA IV (NX3) [2020, 2021, 2022, 2023, 2024, 2025]",No,VW433conn.jpg
VW401.NL00.,,Need can data,,,,,,,,Need unit,,,Need unit,5Q1423055N 5Q1423051BP 5Q1423055L 5Q1423055LX 5Q1423051BR,VAG GROUP,VW T-ROC A11 (18-),No,No
VW402.NLR0.,CAN-FD,Done,,Yes,Yes,,,,,MS-36081 (122R),,,Yes(CAN_FD),1EB423053AD 1EB423053AR ,VAG GROUP,"SKODA ENYAQ iV SUV [2020, 2021, 2022, 2023, 2024, 2025], AUDI Q4 SUV (F4B) [2021, 2022, 2023, 2024, 2025], VW ID.4 [2021, 2022, 2023, 2024, 2025], VW ID.5 (E39) [2021, 2022, 2023, 2024, 2025]",No,No
VW402.SLA0.,CAN-FD,Done,,Yes,Yes,,,,,MS-36081 (122R),,,Yes(CAN_FD),1EB423053AS 1EB423064A 1EB423064J ,VAG GROUP,"SKODA ENYAQ iV SUV [2020, 2021, 2022, 2023, 2024, 2025], AUDI Q4 SUV (F4B) [2021, 2022, 2023, 2024, 2025], VW ID.4 [2021, 2022, 2023, 2024, 2025], VW ID.5 (E39) [2021, 2022, 2023, 2024, 2025]",VW402.SLA0.jpg,No
VW402.SLR0.,CAN-FD,Done,,Yes,Yes,,,,,MS-36081 (122R),,,Yes(CAN_FD),1EB423053AC 1EB423064 1EB423064H 1EB423064K ,VAG GROUP,"SKODA ENYAQ iV SUV [2020, 2021, 2022, 2023, 2024, 2025], AUDI Q4 SUV (F4B) [2021, 2022, 2023, 2024, 2025], VW ID.4 [2021, 2022, 2023, 2024, 2025], VW ID.5 (E39) [2021, 2022, 2023, 2024, 2025]",No,No
VW402.VLR0.,CAN-FD,Done,,Yes,Yes,,,,,MS-36081 (122R),,,Yes(CAN_FD),1EB423052L 1EB423052M 1EB423052R 1EB423062L 1EB423062M 1EB423062R 1EE423062E ,VAG GROUP,"SKODA ENYAQ iV SUV [2020, 2021, 2022, 2023, 2024, 2025], AUDI Q4 SUV (F4B) [2021, 2022, 2023, 2024, 2025], VW ID.4 [2021, 2022, 2023, 2024, 2025], VW ID.5 (E39) [2021, 2022, 2023, 2024, 2025]",No,No
VW403.SL00.,,Need can data,,,,,,,,Need unit,,,Need unit,5Q1423056K 5Q1423056M 5Q1423056J 5Q1423056JX 5Q1423053BE 3Q1423053T,VAG GROUP,"VW Arteon [17-],VW Jetta VII [18-],VW PASSAT B8 [14-]; AUDI Q2 [16-]",No,No
VW404.SL00.,,Need can data,,,,,,,,Need unit,,,Need unit,5QB423053P 5QB423056G 5QB423056E 5QB423053L,VAG GROUP,VW Tiguan [16-]; AUDI Q3 [18-]; SKODA Kodiaq [17-]; SEAT Tarraco [19-],No,No
VW404.VL00.,,Need can data,,,,,,,,Need unit,,,Need unit,"5QS423050E, 5QS423061K",VAG GROUP,VW Tiguan [16-]; AUDI Q3 [18-]; SKODA Kodiaq [17-]; SEAT Tarraco [19-],No,No
VW405.NL00.,,Need can data,,,,,,,,Need unit,,,Need unit,5QD423055G 5QD423055F 5QD423051AC 5QD423051AE 5QD423055C 5QD423055E 5QD423055D,VAG GROUP,"VW Golf VII [12-20], VW e-Golf VII [12-20], VW e-Bora [19-], VW e-Lavida [19-]",No,No
VW406.NL00.,,Need can data,,,,,,,,Need unit,,,Need unit,2HJ423051AK 2HJ423051AJ 2HJ423051AM 2HJ423051BC 2HJ423051AQ 2HJ423051BF MB3C3D070EG,VAG GROUP,VW Amarok [23-],No,No
VW407.NL00.,,Need can data,,,,,,,,Need unit,,,Need unit,5QN423051P 5QN423055L 5QN423055A 5QN423055M 5QN423051Q,VAG GROUP,VW Tiguan [16-],No,No
VW408.NL00.,,Need can data,,,,,,,,Need unit,,,Need unit,5QM423051C 5QM423051B 5QM423051G 5QM423055A 5QM423052 5QM423052A 5QM423055B,VAG GROUP,"VW Golf VII [12-20], Jetta VII [18-]",No,No
VW408.SL00.,,Need can data,,,,,,,,Need unit,,,Need unit,5QM423056A 5QM423051A 5QM423056B 5QM423053B 5QM423053C,VAG GROUP,"VW Golf VII [12-20], Jetta VII [18-]",No,No
VW410.NLR0.,,Need can data,,,,,,,,Need unit,,,Need unit,1ED423052E 1ED423052J 1ED423052K,VAG GROUP,"VW ID.6 [21-], ID.4 [20-]",No,No
VW410.NLA0.,,Need can data,,,,,,,,Need unit,,,Need unit,1ED423057,VAG GROUP,"VW ID.6 [21-], ID.4 [20-]",No,No
VW410.NLF0.,,Need can data,,,,,,,,Need unit,,,Need unit,1ED423054J 1ED423054K 1ED423054E,VAG GROUP,"VW ID.6 [21-], ID.4 [20-]",No,No
PH401.NL00.,CAN,Done,,Yes,Yes,Yes,,,,MS-36028 (63R),,,Yes,99134700508 99134700509 99134700514 99134700515 99134700516 99134700518 99134700532 99134700542 99134700584 99134701102 99134701103 99134701104 99134701105 99134701106 99134701113 99134701114 99134701181 99134700505 99134700506 99134700507 99134700511 99134700512 99134700513 99134700514 99134700518 99134700581 99134701104 99134701105 99134701106 99134701107 99134701115 99134701181,VAG GROUP,"PORSCHE 911 (991) [2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019], PORSCHE BOXSTER (981) [2012, 2013, 2014, 2015, 2016], PORSCHE 911 кабрио (991) [2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019], PORSCHE CAYMAN (981) [2012, 2013, 2014, 2015, 2016], PORSCHE 911 тарга (991) [2014, 2015, 2016, 2017, 2018, 2019]",PH401.NL00.jpg,PH401conn.jpg
PH404.NL06.,Flexray,Done,,Yes,Yes,Yes,,Yes(6 files),,MS-39005 (205F),FR007,1-PA/5-SA,No,PAB423055 PAB423055C PAB423055F ,VAG GROUP,"PORSCHE CAYENNE (9YA) [2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",PH404.NL06.jpg,Flexray
PH404.NLA0.,Flexray,Done,,Yes,Yes,Yes,,Yes(6 files),,MS-39005 (205F),FR007,1-PA/5-SA,No,9Y1423055D 9Y1423055F 9Y1423055G 9Y1423055H 9Y1423055J ,VAG GROUP,"PORSCHE CAYENNE (9YA) [2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",PH404.NLA0.jpg,Flexray
PH405.NLA0.,Flexray,Done,,Yes,Yes,,,Yes(0 file),,MS-39005 (205F),FR007,1-PA/5-SA,No,9J1423051AB 9J1423051AK PAD423051 ,VAG GROUP,"PORSCHE TAYCAN (Y1A) [2019, 2020, 2021, 2022, 2023, 2024, 2025]",PH405.NLA0.jpg,Flexray
PH406.NL00.,,Done,,Yes,Yes,Yes,,Yes(1 files),,MS-39005 (205F),FR007,1-PA/5-SA,No,971423051EA 971423051EJ,VAG GROUP,PORSCHE PANAMERA 971 [19-],No,No
